x,y,timestamp,ID,Behavior
-64.17599487,-64.90100098,1/17/2015 2:24,131153,Traveling
-64.18200684,-64.89800262,1/17/2015 3:08,131153,Traveling
-64.1579895,-64.90499878,1/17/2015 3:53,131153,Traveling
-64.17300415,-64.90000153,1/17/2015 4:02,131153,Traveling
-64.19799805,-64.8789978,1/17/2015 4:40,131153,Traveling
-64.19100952,-64.88999939,1/17/2015 4:43,131153,Traveling
-64.17800903,-64.89499664,1/17/2015 4:45,131153,Traveling
-64.18200684,-64.88600159,1/17/2015 5:28,131153,Traveling
-64.16598511,-64.88500214,1/17/2015 5:39,131153,Traveling
-64.1579895,-64.88600159,1/17/2015 6:25,131153,Traveling
-64.17800903,-64.8769989,1/17/2015 6:25,131153,Traveling
-64.10101318,-64.88700104,1/17/2015 7:11,131153,Traveling
-64.10501099,-64.88300323,1/17/2015 7:19,131153,Traveling
-64.04501343,-64.86399841,1/17/2015 8:03,131153,Traveling
-64.04800415,-64.86299896,1/17/2015 8:11,131153,Traveling
-64.00100708,-64.86199951,1/17/2015 9:00,131153,Traveling
-64.00201416,-64.86499786,1/18/2015 0:09,131153,Traveling
-64.00799561,-64.87000275,1/18/2015 0:20,131153,Traveling
-64.00799561,-64.86699677,1/18/2015 2:58,131153,Traveling
-64.02099609,-64.8769989,1/18/2015 3:28,131153,Traveling
-64.05899048,-64.88600159,1/18/2015 3:37,131153,Traveling
-64.05099487,-64.8730011,1/18/2015 4:34,131153,Traveling
-64.04800415,-64.87400055,1/18/2015 4:37,131153,Traveling
-64.02099609,-64.86399841,1/18/2015 5:10,131153,Traveling
-64.02398682,-64.86000061,1/18/2015 5:16,131153,Traveling
-64.01599121,-64.86399841,1/18/2015 6:14,131153,Traveling
-64.01998901,-64.86299896,1/18/2015 6:16,131153,Traveling
-64.00900269,-64.86100006,1/18/2015 6:50,131153,Traveling
-64.04598999,-64.82299805,1/19/2015 1:32,131153,Traveling
-64.05700684,-64.82099915,1/19/2015 1:35,131153,Traveling
-64.0710144,-64.85600281,1/19/2015 2:26,131153,Traveling
-64.04901123,-64.8710022,1/19/2015 2:46,131153,Traveling
-64.04000854,-64.875,1/19/2015 3:11,131153,Traveling
-64.07199097,-64.8789978,1/19/2015 3:14,131153,Traveling
-64.00799561,-64.90000153,1/19/2015 13:03,131153,Traveling
-64.02801514,-64.89900208,1/19/2015 13:19,131153,Area-restricted Search
-64.12701416,-64.93000031,1/19/2015 14:49,131153,Area-restricted Search
-64.30499268,-65.03399658,1/20/2015 0:53,131153,Traveling
-64.30300903,-65.02700043,1/20/2015 1:08,131153,Traveling
-64.30200195,-65.02100372,1/20/2015 1:11,131153,Traveling
-64.30300903,-65.02200317,1/20/2015 1:59,131153,Traveling
-64.2789917,-65.01699829,1/20/2015 2:35,131153,Traveling
-64.2749939,-65.0039978,1/20/2015 2:49,131153,Traveling
-64.34799194,-65.00900269,1/20/2015 2:50,131153,Traveling
-64.22900391,-64.98200226,1/20/2015 3:42,131153,Traveling
-64.2539978,-64.98100281,1/20/2015 4:11,131153,Traveling
-64.23498535,-64.97000122,1/20/2015 4:15,131153,Traveling
-64.20800781,-64.97100067,1/20/2015 4:27,131153,Traveling
-64.21600342,-64.95999908,1/20/2015 4:32,131153,Traveling
-64.24499512,-64.94200134,1/20/2015 5:51,131153,Traveling
-64.22698975,-64.94599915,1/20/2015 5:52,131153,Traveling
-64.23800659,-64.93099976,1/20/2015 6:06,131153,Traveling
-64.23098755,-64.9260025,1/20/2015 6:09,131153,Traveling
-64.17700195,-64.92700195,1/20/2015 7:27,131153,Traveling
-64.20999146,-64.91999817,1/20/2015 7:32,131153,Traveling
-64.23498535,-64.91400146,1/20/2015 7:45,131153,Traveling
-64.2789917,-64.91999817,1/20/2015 9:22,131153,Traveling
-64.25500488,-64.92700195,1/20/2015 11:11,131153,Traveling
-64.22198486,-64.9240036,1/20/2015 12:44,131153,Traveling
-64.19299316,-64.92900085,1/20/2015 12:48,131153,Traveling
-64.2210083,-64.9240036,1/20/2015 14:25,131153,Area-restricted Search
-64.2460022,-64.91899872,1/20/2015 14:27,131153,Area-restricted Search
-64.35699463,-64.94799805,1/21/2015 0:44,131153,Area-restricted Search
-64.36801147,-64.95200348,1/21/2015 0:48,131153,Traveling
-64.36999512,-64.96600342,1/21/2015 0:49,131153,Traveling
-64.39599609,-64.98000336,1/21/2015 1:40,131153,Traveling
-64.43600464,-64.98600006,1/21/2015 2:18,131153,Traveling
-64.42800903,-64.97799683,1/21/2015 2:23,131153,Traveling
-64.42700195,-64.97499847,1/21/2015 2:25,131153,Traveling
-64.44799805,-64.98100281,1/21/2015 2:30,131153,Traveling
-64.40100098,-64.95600128,1/21/2015 3:23,131153,Traveling
-64.38800049,-64.96900177,1/21/2015 4:00,131153,Traveling
-64.33499146,-64.96099854,1/21/2015 4:03,131153,Traveling
-64.35198975,-64.95899963,1/21/2015 4:03,131153,Traveling
-64.34298706,-64.97000122,1/21/2015 4:10,131153,Area-restricted Search
-64.2170105,-64.9509964,1/21/2015 5:39,131153,Traveling
-64.24099731,-64.94200134,1/21/2015 5:39,131153,Traveling
-64.22399902,-64.9469986,1/21/2015 5:40,131153,Traveling
-64.22601318,-64.94100189,1/21/2015 5:50,131153,Traveling
-64.21899414,-64.95600128,1/21/2015 7:27,131153,Traveling
-64.34298706,-64.92099762,1/21/2015 8:56,131153,Traveling
-64.33700562,-64.91500092,1/21/2015 8:58,131153,Traveling
-64.3380127,-64.91400146,1/21/2015 9:00,131153,Area-restricted Search
-64.45599365,-64.87200165,1/21/2015 10:36,131153,Area-restricted Search
-64.47900391,-64.86799622,1/21/2015 10:43,131153,Area-restricted Search
